Feature1,Feature2,Corr Pearson,Corr Spearman,Corr KendallTau
F_BSA_Polar_Freesasa_x,F_dG-separated/dSASAx100,0.04498679954866505,0.2047866919990278,0.14408914859083144
F_BSA_Polar_Freesasa_x,F_dSASA-polar,0.8722072932230525,0.9323147448807018,0.7843754190868362
F_BSA_naccess_x,F_BSA_Polar naccess_x,0.7161456251981482,0.7591996917792809,0.5619635030078605
F_BSA_naccess_x,F_NIPacking,-0.6003633437963803,-0.9467919421372886,-0.8198836522400712
F_BSA_naccess_x,F_NSC,-0.6159044929442531,-0.9149916897838699,-0.7592012771048087
F_BSA_naccess_x,F_CG_BETA,-0.6448128937773803,-0.6217280585927643,-0.44722286577460735
F_BSA_naccess_x, F_bsa_x,0.054825495949758205,0.9732097698059365,0.884440268953068
F_BSA_naccess_x,F_Voronota_iface_atoms_x,0.9163473695697242,0.9605991729428147,0.8500928224520631
F_BSA_naccess_x,F_Voronota_iface_atoms_light_score_x,-0.10032757384510645,-0.1802728865687984,-0.11955760452401461
F_BSA_naccess_x,F_Voronota_iface_area_x,0.9186153958062797,0.965007077696163,0.8619397623674002
F_BSA_naccess_x,F_Voronota_iface_energy_norm_x,0.09242635202772531,0.16844910982439987,0.11075598778123112
F_BSA_naccess_x,F_Voronota_iface_shelled_energy_norm_x,0.08462499563914944,0.16151942723099424,0.10622331669622102
F_BSA_naccess_x,F_Voronota_iface_shelled_energy_per_atom_x,-0.25107778410897363,-0.028711587933705575,-0.01983184856228851
F_BSA_naccess_x,F_Voronota_iface_expanded_area_x,0.878641391772476,0.9240094114919044,0.7713756865619971
F_BSA_naccess_x,F_Voronota_iface_expanded_shelled_energy_norm_x,0.032563495820941715,0.10604669177279677,0.0691797136230356
F_BSA_naccess_x,F_Voronota_diff_glob_light_score_x,0.2165569879048293,-0.02842027683411384,-0.019221642914948416
F_BSA_naccess_x,F_Voronota_diff_glob_dark_score_x,0.22579199247717732,-0.017031133058175385,-0.011138610725615944
F_BSA_naccess_x,F_Voronota_diff_glob_energy_norm_x,-0.27308181510771323,-0.03318191515832702,-0.020671644266857525
F_BSA_naccess_x,F_Voronota_diff_glob_energy_per_atom_x,-0.23689513549783517,0.011718687421391193,0.009181947500013382
F_BSA_naccess_x,F_Voronota_diff_sas_area_x,-0.9216328426707228,-0.9691934461513494,-0.8736596964225012
F_BSA_naccess_x,F_Voronota_diff_sas_energy_per_atom_x,-0.22630655841571945,0.02653162167977099,0.01966527474250868
F_BSA_naccess_x,F_Voronota_diff_nonsas_area_x,0.9142200417780175,0.9596144479464762,0.8442461750421432
F_BSA_naccess_x,F_dG-cross/dSASAx100_x,0.12388876285209549,0.17963437077483177,0.12350344628900634
F_BSA_naccess_x,F_dG-separated/dSASAx100_x,0.053510020042668485,0.05674659122635328,0.04008841407562687
F_BSA_naccess_x,F_dSASA-polar_x,0.8260711868740318,0.8479223901736372,0.6615253965705916
F_BSA_naccess_x,F_BSA_Polar_Freesasa_y,0.8943449178117383,0.862826020921665,0.6761308016588353
F_BSA_naccess_x,F_BSA_Polar naccess_y,0.7161456251981482,0.7591996917792809,0.5619635030078605
F_BSA_naccess_x,F_Voronota_glob_nonsas_area_per_atom_y,0.1839340027837968,0.2502074277935063,0.1689177538955528
F_BSA_naccess_x,F_Voronota_iface_atoms_light_score_y,-0.10032757384510645,-0.1802728865687984,-0.11955760452401461
F_BSA_naccess_x,F_Voronota_iface_area_y,0.9186153958062797,0.965007077696163,0.8619397623674002
F_BSA_naccess_x,F_Voronota_iface_energy_norm_y,0.09242635202772531,0.16844910982439987,0.11075598778123112
F_BSA_naccess_x,F_Voronota_iface_shelled_energy_norm_y,0.08462499563914944,0.16151942723099424,0.10622331669622102
F_BSA_naccess_x,F_Voronota_iface_shelled_energy_per_atom_y,-0.25107778410897363,-0.028711587933705575,-0.01983184856228851
F_BSA_naccess_x,F_Voronota_iface_expanded_area_y,0.878641391772476,0.9240094114919044,0.7713756865619971
F_BSA_naccess_x,F_Voronota_iface_expanded_shelled_energy_norm_y,0.032563495820941715,0.10604669177279677,0.0691797136230356
F_BSA_naccess_x,F_Voronota_split_sas_area_y,0.3619701016795315,0.5076048642036894,0.3508637745242062
F_BSA_naccess_x,F_Voronota_diff_glob_light_score_y,0.2165569879048293,-0.02842027683411384,-0.019221642914948416
F_BSA_naccess_x,F_Voronota_diff_glob_dark_score_y,0.22579199247717732,-0.017031133058175385,-0.011138610725615944
F_BSA_naccess_x,F_Voronota_diff_glob_energy_norm_y,-0.27308181510771323,-0.03318191515832702,-0.020671644266857525
F_BSA_naccess_x,F_Voronota_diff_glob_energy_per_atom_y,-0.23689513549783517,0.011718687421391193,0.009181947500013382
F_BSA_naccess_x,F_Voronota_diff_sas_area_y,-0.9216328426707228,-0.9691934461513494,-0.8736596964225012
F_BSA_naccess_x,F_Voronota_diff_nonsas_area_y,0.9142200417780175,0.9596144479464762,0.8442461750421432
F_BSA_naccess_x, F_bsa_y,0.054825495949758205,0.9732097698059365,0.884440268953068
F_BSA_naccess_x,F_VenclovasLab.csv_F_Voronota_iface_atoms,0.9163473695697242,0.9605991729428147,0.8500928224520631
F_BSA_naccess_x,F_VenclovasLab.csv_F_Voronota_iface_atoms_light_score,-0.10032757384510645,-0.1802728865687984,-0.11955760452401461
F_BSA_naccess_x,F_dG-cross/dSASAx100_y,0.15383914260561135,0.26029414709560167,0.1778184284456805
F_BSA_naccess_x,F_dSASA-polar_y,0.8057546227232997,0.8249704928866813,0.6377436638922016
F_BSA_naccess_x,F_dG-cross/dSASAx100,0.12388876285209549,0.17963437077483177,0.12350344628900634
F_BSA_naccess_x,F_dG-separated/dSASAx100,0.053510020042668485,0.05674659122635328,0.04008841407562687
F_BSA_naccess_x,F_dSASA-polar,0.8260711868740318,0.8479223901736372,0.6615253965705916
F_BSA_Polar naccess_x,F_NIPacking,-0.5463220537961324,-0.7939054025220438,-0.5979554173784357
F_BSA_Polar naccess_x,F_NSC,-0.5376766397271204,-0.724255980769431,-0.5291445446709738
F_BSA_Polar naccess_x,F_CG_BETA,-0.4286537775032997,-0.44794684254071765,-0.30702553065908744
F_BSA_Polar naccess_x, F_bsa_x,0.04688700450683608,0.7279959992011373,0.5326129365625056
F_BSA_Polar naccess_x,F_Voronota_iface_atoms_x,0.6520635107985421,0.7143997967361992,0.5192178509516059
F_BSA_Polar naccess_x,F_Voronota_iface_atoms_light_score_x,-0.40020497917603126,-0.4331543173892559,-0.29525852383362083
F_BSA_Polar naccess_x,F_Voronota_iface_area_x,0.6232683457109514,0.6913284942657364,0.4988576933917505
F_BSA_Polar naccess_x,F_Voronota_iface_energy_norm_x,0.45629865084952537,0.4928514280582852,0.33741994052541674
F_BSA_Polar naccess_x,F_Voronota_iface_shelled_energy_norm_x,0.45711664468799107,0.49329437905370893,0.33803876519460935
F_BSA_Polar naccess_x,F_Voronota_iface_shelled_energy_per_atom_x,0.27867385495424646,0.4904380674284511,0.34247029069569945
F_BSA_Polar naccess_x,F_Voronota_iface_expanded_area_x,0.7531726992467589,0.7861669919751835,0.5910965361664244
F_BSA_Polar naccess_x,F_Voronota_iface_expanded_shelled_energy_norm_x,0.37143712195406137,0.40669115099628583,0.2756288155436342
F_BSA_Polar naccess_x,F_Voronota_diff_glob_light_score_x,-0.28703299066123766,-0.529592326373193,-0.37198781715652096
F_BSA_Polar naccess_x,F_Voronota_diff_glob_dark_score_x,-0.2739223322782181,-0.47780697059773625,-0.33086782736563136
F_BSA_Polar naccess_x,F_Voronota_diff_glob_energy_norm_x,0.29432788787824504,0.4964361466323476,0.35058663321210004
F_BSA_Polar naccess_x,F_Voronota_diff_glob_energy_per_atom_x,0.29280814065802874,0.5167149117424691,0.36271596332874095
F_BSA_Polar naccess_x,F_Voronota_diff_sas_area_x,-0.6499436188602026,-0.7170268021764291,-0.5221861815183195
F_BSA_Polar naccess_x,F_Voronota_diff_sas_energy_per_atom_x,0.2841255355207538,0.4940476787056417,0.34514875540338774
F_BSA_Polar naccess_x,F_Voronota_diff_nonsas_area_x,0.6963363024775502,0.7601504810205609,0.5634269755849417
F_BSA_Polar naccess_x,F_dG-cross/dSASAx100_x,0.17766856423006952,0.4380617361258116,0.3035894929210347
F_BSA_Polar naccess_x,F_dG-separated/dSASAx100_x,0.13701708942007965,0.24710350323898564,0.17585110985438696
F_BSA_Polar naccess_x,F_dSASA-polar_x,0.7582083964194493,0.8128960130436479,0.6207748762099581
F_BSA_Polar naccess_x,F_BSA_Polar_Freesasa_y,0.8414273912436931,0.8712799774095409,0.6884795091970537
F_BSA_Polar naccess_x,F_BSA_Polar naccess_y,0.9999999999999998,1.0,1.0
F_BSA_Polar naccess_x,F_Voronota_glob_nonsas_area_per_atom_y,0.34796791788443976,0.4214198979956132,0.28791642887844393
F_BSA_Polar naccess_x,F_Voronota_iface_atoms_light_score_y,-0.40020497917603126,-0.4331543173892559,-0.29525852383362083
F_BSA_Polar naccess_x,F_Voronota_iface_area_y,0.6232683457109514,0.6913284942657364,0.4988576933917505
F_BSA_Polar naccess_x,F_Voronota_iface_energy_norm_y,0.45629865084952537,0.4928514280582852,0.33741994052541674
F_BSA_Polar naccess_x,F_Voronota_iface_shelled_energy_norm_y,0.45711664468799107,0.49329437905370893,0.33803876519460935
F_BSA_Polar naccess_x,F_Voronota_iface_shelled_energy_per_atom_y,0.27867385495424646,0.4904380674284511,0.34247029069569945
F_BSA_Polar naccess_x,F_Voronota_iface_expanded_area_y,0.7531726992467589,0.7861669919751835,0.5910965361664244
F_BSA_Polar naccess_x,F_Voronota_iface_expanded_shelled_energy_norm_y,0.37143712195406137,0.40669115099628583,0.2756288155436342
F_BSA_Polar naccess_x,F_Voronota_split_sas_area_y,0.849574602935111,0.8610998783723326,0.676548358751743
F_BSA_Polar naccess_x,F_Voronota_diff_glob_light_score_y,-0.28703299066123766,-0.529592326373193,-0.37198781715652096
F_BSA_Polar naccess_x,F_Voronota_diff_glob_dark_score_y,-0.2739223322782181,-0.47780697059773625,-0.33086782736563136
F_BSA_Polar naccess_x,F_Voronota_diff_glob_energy_norm_y,0.29432788787824504,0.4964361466323476,0.35058663321210004
F_BSA_Polar naccess_x,F_Voronota_diff_glob_energy_per_atom_y,0.29280814065802874,0.5167149117424691,0.36271596332874095
F_BSA_Polar naccess_x,F_Voronota_diff_sas_area_y,-0.6499436188602026,-0.7170268021764291,-0.5221861815183195
F_BSA_Polar naccess_x,F_Voronota_diff_nonsas_area_y,0.6963363024775502,0.7601504810205609,0.5634269755849417
F_BSA_Polar naccess_x, F_bsa_y,0.04688700450683608,0.7279959992011373,0.5326129365625056
F_BSA_Polar naccess_x,F_VenclovasLab.csv_F_Voronota_iface_atoms,0.6520635107985421,0.7143997967361992,0.5192178509516059
F_BSA_Polar naccess_x,F_VenclovasLab.csv_F_Voronota_iface_atoms_light_score,-0.40020497917603126,-0.4331543173892559,-0.29525852383362083
F_BSA_Polar naccess_x,F_dG-cross/dSASAx100_y,0.4817755965578119,0.532149243854022,0.3696982544132691
F_BSA_Polar naccess_x,F_dSASA-polar_y,0.7285644608920012,0.7995050683165763,0.6078572386524965
F_BSA_Polar naccess_x,F_dG-cross/dSASAx100,0.17766856423006952,0.4380617361258116,0.3035894929210347
F_BSA_Polar naccess_x,F_dG-separated/dSASAx100,0.13701708942007965,0.24710350323898564,0.17585110985438696
F_BSA_Polar naccess_x,F_dSASA-polar,0.7582083964194493,0.8128960130436479,0.6207748762099581
F_NIPacking,F_NSC,0.9000082269786375,0.9424285241144142,0.7971094930297602
F_NIPacking,F_CG_BETA,0.46561910870452183,0.6175086991674831,0.4418997707441893
F_NIPacking, F_bsa_x,-0.038656212502829294,-0.9538566990296692,-0.8350752516137272
F_NIPacking,F_Voronota_iface_atoms_x,-0.6620222120645072,-0.9358812714423131,-0.798549662944684
F_NIPacking,F_Voronota_iface_atoms_light_score_x,0.15968927992438997,0.25400070628499644,0.17031162815642667
F_NIPacking,F_Voronota_iface_area_x,-0.655844911744903,-0.9355441515882825,-0.7963666037644405
F_NIPacking,F_Voronota_iface_energy_norm_x,-0.1486809769128308,-0.24004114850864802,-0.15920280504482054
F_NIPacking,F_Voronota_iface_shelled_energy_norm_x,-0.14322645107542997,-0.23477953179022026,-0.15590189570763432
F_NIPacking,F_Voronota_iface_shelled_energy_per_atom_x,0.08205576575084236,-0.06589568149021133,-0.04259916809084289
F_NIPacking,F_Voronota_iface_expanded_area_x,-0.684437771833383,-0.945214907666389,-0.8151772548764264
F_NIPacking,F_Voronota_iface_expanded_shelled_energy_norm_x,-0.08935318920274898,-0.18364309207964327,-0.12156102616070961
F_NIPacking,F_Voronota_diff_glob_light_score_x,-0.0428552764673462,0.1277325866659342,0.08496318578959865
F_NIPacking,F_Voronota_diff_glob_dark_score_x,-0.02540566607671443,0.12700554287271382,0.08398153022062615
F_NIPacking,F_Voronota_diff_glob_energy_norm_x,0.07672353635620291,-0.06769626769976148,-0.046032344052951875
F_NIPacking,F_Voronota_diff_glob_energy_per_atom_x,0.048111759076190676,-0.10910633126783004,-0.0727697489656664
F_NIPacking,F_Voronota_diff_sas_area_x,0.6684014962375723,0.9483114621668589,0.8235767100694508
F_NIPacking,F_Voronota_diff_sas_energy_per_atom_x,0.02548090379951057,-0.12183292158984127,-0.08265542614992594
F_NIPacking,F_Voronota_diff_nonsas_area_x,-0.6787731315612477,-0.957853340929534,-0.8479257891349449
F_NIPacking,F_dG-cross/dSASAx100_x,-0.04621485769902223,-0.2570744304052244,-0.1781764667879716
F_NIPacking,F_dG-separated/dSASAx100_x,0.04278626346490182,-0.11405173480313334,-0.0808240634318061
F_NIPacking,F_dSASA-polar_x,-0.6405003383884595,-0.8782120137359877,-0.7021338116870353
F_NIPacking,F_BSA_Polar_Freesasa_y,-0.5575415240875736,-0.8624912462575165,-0.6805107348360666
F_NIPacking,F_BSA_Polar naccess_y,-0.5463220537961324,-0.7939054025220438,-0.5979554173784357
F_NIPacking,F_Voronota_glob_nonsas_area_per_atom_y,-0.2563290322435191,-0.2642518391227099,-0.1788393659137413
F_NIPacking,F_Voronota_iface_atoms_light_score_y,0.15968927992438997,0.25400070628499644,0.17031162815642667
F_NIPacking,F_Voronota_iface_area_y,-0.655844911744903,-0.9355441515882825,-0.7963666037644405
F_NIPacking,F_Voronota_iface_energy_norm_y,-0.1486809769128308,-0.24004114850864802,-0.15920280504482054
F_NIPacking,F_Voronota_iface_shelled_energy_norm_y,-0.14322645107542997,-0.23477953179022026,-0.15590189570763432
F_NIPacking,F_Voronota_iface_shelled_energy_per_atom_y,0.08205576575084236,-0.06589568149021133,-0.04259916809084289
F_NIPacking,F_Voronota_iface_expanded_area_y,-0.684437771833383,-0.945214907666389,-0.8151772548764264
F_NIPacking,F_Voronota_iface_expanded_shelled_energy_norm_y,-0.08935318920274898,-0.18364309207964327,-0.12156102616070961
F_NIPacking,F_Voronota_split_sas_area_y,-0.4022466294582618,-0.5741934623739932,-0.40374757777683457
F_NIPacking,F_Voronota_diff_glob_light_score_y,-0.0428552764673462,0.1277325866659342,0.08496318578959865
F_NIPacking,F_Voronota_diff_glob_dark_score_y,-0.02540566607671443,0.12700554287271382,0.08398153022062615
F_NIPacking,F_Voronota_diff_glob_energy_norm_y,0.07672353635620291,-0.06769626769976148,-0.046032344052951875
F_NIPacking,F_Voronota_diff_glob_energy_per_atom_y,0.048111759076190676,-0.10910633126783004,-0.0727697489656664
F_NIPacking,F_Voronota_diff_sas_area_y,0.6684014962375723,0.9483114621668589,0.8235767100694508
F_NIPacking,F_Voronota_diff_nonsas_area_y,-0.6787731315612477,-0.957853340929534,-0.8479257891349449
F_NIPacking, F_bsa_y,-0.038656212502829294,-0.9538566990296692,-0.8350752516137272
F_NIPacking,F_VenclovasLab.csv_F_Voronota_iface_atoms,-0.6620222120645072,-0.9358812714423131,-0.798549662944684
F_NIPacking,F_VenclovasLab.csv_F_Voronota_iface_atoms_light_score,0.15968927992438997,0.25400070628499644,0.17031162815642667
F_NIPacking,F_dG-cross/dSASAx100_y,-0.25291521257295746,-0.34938850717959824,-0.2417741608088745
F_NIPacking,F_dSASA-polar_y,-0.6189121553573231,-0.8487197547418251,-0.6683978531902561
F_NIPacking,F_dG-cross/dSASAx100,-0.04621485769902223,-0.2570744304052244,-0.1781764667879716
F_NIPacking,F_dG-separated/dSASAx100,0.04278626346490182,-0.11405173480313334,-0.0808240634318061
F_NIPacking,F_dSASA-polar,-0.6405003383884595,-0.8782120137359877,-0.7021338116870353
F_NSC,F_CG_BETA,0.5144582437010636,0.6305908527458248,0.4536117073552699
F_NSC, F_bsa_x,-0.031084287957073034,-0.9286754993177827,-0.7796785725137435
F_NSC,F_Voronota_iface_atoms_x,-0.6831743565501114,-0.9096158027444462,-0.7508509983855335
F_NSC,F_Voronota_iface_atoms_light_score_x,0.17359864247475798,0.21573438486632204,0.14475515718896792
F_NSC,F_Voronota_iface_area_x,-0.679289792928424,-0.9164615221558403,-0.7595821061382544
F_NSC,F_Voronota_iface_energy_norm_x,-0.141265848336944,-0.18256453417732638,-0.1207291189188881
F_NSC,F_Voronota_iface_shelled_energy_norm_x,-0.13560419601493623,-0.17652201363196268,-0.11680230164913216
F_NSC,F_Voronota_iface_shelled_energy_per_atom_x,0.10745081811706163,-0.00043163067516850765,0.0007435568201965825
F_NSC,F_Voronota_iface_expanded_area_x,-0.6968126728385691,-0.9005866466409735,-0.7356375287507628
F_NSC,F_Voronota_iface_expanded_shelled_energy_norm_x,-0.08633312711471505,-0.1361492768031875,-0.08992930719212766
F_NSC,F_Voronota_diff_glob_light_score_x,-0.0608616302812721,0.06392447241102926,0.04214014263032984
F_NSC,F_Voronota_diff_glob_dark_score_x,-0.04932309933567286,0.05859086252733217,0.0372445316888884
F_NSC,F_Voronota_diff_glob_energy_norm_x,0.10586145844550818,-0.00128842806832701,-0.0017822835653683426
F_NSC,F_Voronota_diff_glob_energy_per_atom_x,0.07903497251037173,-0.04014481395960593,-0.027109390286396723
F_NSC,F_Voronota_diff_sas_area_x,0.6895728883553617,0.9230465842927325,0.7706643014521071
F_NSC,F_Voronota_diff_sas_energy_per_atom_x,0.05654111374917355,-0.05583559288921952,-0.03834030144163416
F_NSC,F_Voronota_diff_nonsas_area_x,-0.6963611646152161,-0.9223141144525293,-0.7701714371391003
F_NSC,F_dG-cross/dSASAx100_x,-0.050633537288174955,-0.2099199173765444,-0.14492362396056532
F_NSC,F_dG-separated/dSASAx100_x,0.03583653531119583,-0.08977206307918927,-0.06319224907970852
F_NSC,F_dSASA-polar_x,-0.6501170712016922,-0.8271081779398073,-0.6365031180008521
F_NSC,F_BSA_Polar_Freesasa_y,-0.5553042422258352,-0.8009734994862941,-0.6074629131685768
F_NSC,F_BSA_Polar naccess_y,-0.5376766397271204,-0.724255980769431,-0.5291445446709737
F_NSC,F_Voronota_glob_nonsas_area_per_atom_y,-0.22789619150327253,-0.21904527624038922,-0.1472067203159205
F_NSC,F_Voronota_iface_atoms_light_score_y,0.17359864247475798,0.21573438486632204,0.14475515718896792
F_NSC,F_Voronota_iface_area_y,-0.679289792928424,-0.9164615221558403,-0.7595821061382544
F_NSC,F_Voronota_iface_energy_norm_y,-0.141265848336944,-0.18256453417732638,-0.1207291189188881
F_NSC,F_Voronota_iface_shelled_energy_norm_y,-0.13560419601493623,-0.17652201363196268,-0.11680230164913216
F_NSC,F_Voronota_iface_shelled_energy_per_atom_y,0.10745081811706163,-0.00043163067516850765,0.0007435568201965825
F_NSC,F_Voronota_iface_expanded_area_y,-0.6968126728385691,-0.9005866466409735,-0.7356375287507628
F_NSC,F_Voronota_iface_expanded_shelled_energy_norm_y,-0.08633312711471505,-0.1361492768031875,-0.08992930719212766
F_NSC,F_Voronota_split_sas_area_y,-0.3932177778177941,-0.5105026164245412,-0.35411354629586433
F_NSC,F_Voronota_diff_glob_light_score_y,-0.0608616302812721,0.06392447241102926,0.04214014263032984
F_NSC,F_Voronota_diff_glob_dark_score_y,-0.04932309933567286,0.05859086252733217,0.0372445316888884
F_NSC,F_Voronota_diff_glob_energy_norm_y,0.10586145844550818,-0.00128842806832701,-0.0017822835653683426
F_NSC,F_Voronota_diff_glob_energy_per_atom_y,0.07903497251037173,-0.04014481395960593,-0.027109390286396723
F_NSC,F_Voronota_diff_sas_area_y,0.6895728883553617,0.9230465842927325,0.7706643014521071
F_NSC,F_Voronota_diff_nonsas_area_y,-0.6963611646152161,-0.9223141144525293,-0.7701714371391003
F_NSC, F_bsa_y,-0.031084287957073034,-0.9286754993177827,-0.7796785725137435
F_NSC,F_VenclovasLab.csv_F_Voronota_iface_atoms,-0.6831743565501114,-0.9096158027444462,-0.7508509983855335
F_NSC,F_VenclovasLab.csv_F_Voronota_iface_atoms_light_score,0.17359864247475798,0.21573438486632204,0.14475515718896792
F_NSC,F_dG-cross/dSASAx100_y,-0.21742664791284289,-0.2857957965616501,-0.19606216624407952
F_NSC,F_dSASA-polar_y,-0.6271295768361229,-0.793976083804305,-0.6030708133936796
F_NSC,F_dG-cross/dSASAx100,-0.050633537288174955,-0.2099199173765444,-0.14492362396056532
F_NSC,F_dG-separated/dSASAx100,0.03583653531119583,-0.08977206307918927,-0.06319224907970852
F_NSC,F_dSASA-polar,-0.6501170712016922,-0.8271081779398073,-0.6365031180008521
F_CG_BETA, F_bsa_x,-0.02694988479404744,-0.6294925423148124,-0.4537424392914402
F_CG_BETA,F_Voronota_iface_atoms_x,-0.6742168369053224,-0.6142418312819274,-0.44296625133664147
F_CG_BETA,F_Voronota_iface_atoms_light_score_x,0.11456398319010043,0.16269671723154752,0.10759161843576392
F_CG_BETA,F_Voronota_iface_area_x,-0.688180481188665,-0.6242920191641738,-0.4505885230137302
F_CG_BETA,F_Voronota_iface_energy_norm_x,-0.008455362752531835,-0.05899542861779552,-0.038735140930267524
