Feature1,Feature2,Corr Pearson,Corr Spearman,Corr KendallTau
 F_Evdw,F_CG_PP,-0.0013029844374097604,0.05252029369554689,0.034331155540088566
 F_Evdw,F_CG_ENV,-0.0109749409015032,0.16359087022807395,0.11418859647040706
 F_Evdw,F_CG_BETA,0.058445960551479784,0.24476308471240912,0.16827966982791662
 F_Evdw,F_HBOND2,0.006657636074448553,0.3650566012285331,0.25175940837908056
 F_Evdw,F_AA_PROP,-0.022769667702739138,0.11070600609133217,0.07424016623419842
 F_Evdw,F_ROSETTADOCK,0.2519464465759759,0.5467296870467889,0.408005004849739
 F_Evdw,F_NHB,0.03848436542013424,-0.22321267565964034,-0.15669831329437603
 F_Evdw,F_ELE,0.0044448926263845985,0.22772725892549875,0.15652504541609225
 F_Evdw,F_DESOLV,-0.0225342781946954,0.22542881949167753,0.15599221586468762
 F_Evdw,F_VDW,0.05651609123476992,0.6395869861010758,0.5026839866399294
 F_Evdw,F_PYDOCK_TOT,-0.006233663749277981,0.3953115317101225,0.27804196010355753
 F_Evdw,F_ODA,0.010496108710305062,0.2848772760696687,0.19487586078075902
 F_Evdw,F_PROPNSTS,0.026971840239392992,-0.11163467864032113,-0.07666809009810306
 F_Evdw,F_SIPPER,0.002828611376035239,-0.2417168813825256,-0.1657898566950375
 F_Evdw,F_AP_OPUS_PSP,0.02890762296162685,0.5064305806213643,0.36675914156765227
 F_Evdw,F_AP_GEOMETRIC,0.019289345458015583,0.4580917844350554,0.3319274045784909
 F_Evdw,F_AP_DARS,-0.02649548504921563,0.23385657887144978,0.16229722610536287
 F_Evdw,F_AP_URS,-0.007601197871129286,0.44658509132838603,0.32060221601602945
 F_Evdw,F_AP_MPS,-0.02688507126833485,0.07214687803579331,0.04923317025613471
 F_Evdw,F_AP_W1,0.008682306408614561,0.14909819006350233,0.10137522183826198
 F_Evdw,F_CP_D1,-0.015446315767152075,0.11630475763209057,0.0818391217912192
 F_Evdw,F_AP_calRW,0.007055168208198854,0.45626724703202676,0.33246642814820554
 F_Evdw,F_AP_calRWp,0.0075916911723302016,0.4591757778732399,0.3351014072750608
 F_Evdw,F_AP_PISA,-0.044985230196158764,0.4156090352236938,0.29715099320035393
 F_Evdw,F_FIREDOCK,-0.010443387682531611,0.37452210096680927,0.2642522708134214
 F_Evdw,F_FIREDOCK_AB,0.18477284833268856,0.38982069164266675,0.27644721874176664
 F_Evdw,F_FIREDOCK_EI,-0.008982461473976482,0.396925848254733,0.2819803903138484
 F_Evdw,F_CP_PIE,-0.005546544004989893,-0.4205007889597573,-0.2997487706564189
 F_Evdw,F_CP_DDG_U,-0.0027211775574572028,0.1515312070007956,0.10154135000415342
 F_Evdw,F_CP_DDG_W,0.006130614850402836,0.2250219073400301,0.15336425170361143
 F_Evdw,F_AP_DDG_U,-0.01021327336406829,0.22822041678066704,0.15699273428094593
 F_Evdw,F_AP_DDG_W,0.008361999898468659,0.3893218438864114,0.27899167837355715
 F_Evdw,F_DDG_V,0.0117870495375247,0.47960947146363764,0.3507712803488038
 F_Evdw,F_DFIRE,-0.03697596364216535,0.10780569886961877,0.0732216193553517
 F_Evdw,F_GOAP,-0.018936296175655953,0.10260714500171968,0.06985202553044134
 F_Evdw,F_DOVE,0.003499138739412858,-0.08826264255274403,-0.05947464871924328
 F_Evdw,F_GNN-DOVE,-0.00381144798230733,0.003944106305147984,0.003109557396099752
 F_Evdw,F_ITScore,-0.019362194880875087,0.10064186229913094,0.06859566886362979
 F_Evdw,F_PhysicsScore,0.0010878160812019821,0.39021750691135526,0.2796590436836303
 F_Evdw,F_RosettaInterfaceEnergy,0.007497927764706929,0.5154222471549278,0.3751578717902288
 F_Evdw,F_VoroMQA,0.007615544137315598,-0.12646369646372696,-0.0834972832216093
 F_Evdw,F_shape,-0.001039952081711754,-0.20232092487639633,-0.13694857005822808
 F_Evdw,F_hydro,-0.030848328201247978,-0.2193582100446538,-0.14799685207301191
 F_Evdw,F_tails,0.04562231363604314,0.08060417785334036,0.06583307277614944
 F_Evdw,F_num_of_contacs,-0.02686176280213877,-0.522677397994547,-0.4033792290886626
 F_Evdw,F_PA,-0.03268629380860964,-0.21616978716958068,-0.15862682328422198
 F_Evdw,F_PAr,-0.028464462492835622,-0.23780159823027136,-0.17333717972830884
 F_Evdw,F_PAl,-0.024301802210031823,-0.2720692584050529,-0.19393056942560602
 F_Evdw,F_CA,-0.03937391393868463,-0.21577057375541098,-0.1527838916970666
 F_Evdw,F_CAr,-0.008346701538700142,-0.2615073763187845,-0.1849597783245537
 F_Evdw,F_CAl,0.014354678237136962,-0.2260825189267615,-0.16230511004069334
 F_Evdw,F_CP,-0.02627258735901423,-0.17962001405634814,-0.12695877175163692
 F_Evdw,F_PP,-0.03738193500530719,-0.165524136689298,-0.11759330575859211
 F_Evdw,F_CC,-0.020618641699439298,-0.1581978070460856,-0.11167407079670247
 F_Evdw,F_ArAr,0.01524413186682958,-0.2015912837970141,-0.1511185019614067
 F_Evdw,F_AlAl,-0.004826476300853299,-0.24312624087427015,-0.1702997219118749
 F_Evdw,F_AlAr,0.016087207687036573,-0.29424312785868956,-0.21383564295667284
 F_Evdw,F_AAr,0.014497719880637106,-0.23935282514918926,-0.17977840246309135
 F_Evdw,F_AAl,-0.02277068209552338,-0.27515587080206105,-0.19960726336388454
 F_Evdw,F_AA,-0.03337557460757881,-0.14347000221611195,-0.10760256306606042
 F_Evdw,F_fPA,-0.03889762208212326,-0.06346440723252562,-0.04428080574833913
 F_Evdw,F_fPAr,-0.028492533515321047,-0.09343924119945186,-0.06246481431369979
 F_Evdw,F_fPAl,-0.028294298693952682,-0.05732902781006763,-0.03852536877935782
 F_Evdw,F_fCA,-0.04465321371058071,-0.018387941552802167,-0.012484594456431469
 F_Evdw,F_fCAr,0.024247497529181504,0.005231247797589492,0.002990748033583596
 F_Evdw,F_fCAl,0.03717499048709877,-0.04465358996864216,-0.02924126106039099
 F_Evdw,F_fCP,-0.021071970538236638,0.08097507631415364,0.05292338691779054
 F_Evdw,F_fPP,-0.04471819068228873,-0.01992321444003515,-0.012931630283768937
 F_Evdw,F_fCC,0.007893252033405716,0.07445785101700184,0.04804469037578508
 F_Evdw,F_fArAr,0.0465276080471418,-0.11671795944640967,-0.08240455590175015
 F_Evdw,F_fAlAl,0.0038913134406309254,-0.08157746078414718,-0.053919655700605855
 F_Evdw,F_fAlAr,0.07526416956172373,-0.12777360598599516,-0.08675372632853653
 F_Evdw,F_fAAr,0.05421095638526486,-0.124818758274723,-0.0863652274050039
 F_Evdw,F_fAAl,-0.022814152548035725,-0.1156486643199694,-0.0778485408587189
 F_Evdw,F_fAA,-0.02747627545728199,-0.0632600660172445,-0.044460079728542705
 F_Evdw,F_BSA_Freesasa,-0.02215625259999215,-0.47697207652819745,-0.3636452058579719
 F_Evdw,F_BSA_Polar_Freesasa,-0.030006833285555784,-0.3240274182907396,-0.23395243758540188
 F_Evdw,F_BSA_Apolar_Freesasa,-0.013829846435746569,-0.5122037667833242,-0.384746572624719
 F_Evdw,F_BSA_naccess,-0.02180503391139078,-0.47171008459682334,-0.3594543323708571
 F_Evdw,F_BSA_Polar naccess,-0.014836331123664167,-0.23360846755870315,-0.16627662615948233
 F_Evdw,F_BSA_Apolar_naccess,-0.016018174445678393,-0.4313102138288114,-0.31209908309763906
 F_Evdw,F_Voronota_glob_light_score,0.008056286110309216,-0.12344030915101616,-0.0816093288327266
 F_Evdw,F_Voronota_glob_dark_score,0.024009073123773084,-0.08721664903096792,-0.057218944593315973
 F_Evdw,F_Voronota_glob_area,0.015091902528292993,-0.08438783452301928,-0.0582289337909829
 F_Evdw,F_Voronota_glob_area_per_atom,-0.008868329614930793,0.1353418861905878,0.09108519848945383
 F_Evdw,F_Voronota_glob_nonprotein_area,-0.0015774777276780436,-0.0016287065755650112,-0.0013313253938621462
 F_Evdw,F_Voronota_glob_volume,0.014635008228370298,-0.0858077493339304,-0.059165493537631904
 F_Evdw,F_Voronota_glob_volume_per_atom,-0.016266374045361638,0.12436520787531186,0.08291056461269229
 F_Evdw,F_Voronota_glob_energy,-0.021489694947201994,0.11720991715460553,0.08004933957840112
 F_Evdw,F_Voronota_glob_energy_norm,-0.01445080752610387,0.11343312346279372,0.07532316812586777
 F_Evdw,F_Voronota_glob_energy_per_atom,-0.013407362702468242,0.09170566631123118,0.06092384574579379
 F_Evdw,F_Voronota_glob_sas_area,0.013136637763192842,-0.06556939255174855,-0.045761444229529345
 F_Evdw,F_Voronota_glob_sas_area_per_atom,-0.018325080219712235,0.15652135875511217,0.10566982297490803
 F_Evdw,F_Voronota_glob_sas_energy,-0.0026438369696992017,0.032502239062130844,0.02206795018741311
 F_Evdw,F_Voronota_glob_sas_energy_norm,-0.0006340044294999821,0.026975968499667147,0.01748441891732675
 F_Evdw,F_Voronota_glob_sas_energy_per_atom,-0.0028216185600170576,0.02198700705819606,0.014236781828721377
 F_Evdw,F_Voronota_glob_nonsas_area,0.016400743465872725,-0.09781802556800354,-0.0670247519481479
 F_Evdw,F_Voronota_glob_nonsas_area_per_atom,0.035317757439615835,-0.16974306029111103,-0.11430893572151685
 F_Evdw,F_Voronota_glob_nonsas_energy,-0.0220867313398223,0.10996475656568779,0.07496942989475348
 F_Evdw,F_Voronota_glob_nonsas_energy_norm,-0.0030191082749418154,0.0487885904544285,0.03255516805792836
 F_Evdw,F_Voronota_glob_nonsas_energy_per_atom,-0.015078463658226574,0.11252038049845826,0.07548042914458208
 F_Evdw,F_Voronota_iface_atoms,-0.02749419775360673,-0.4980413502835375,-0.38370422737343857
 F_Evdw,F_Voronota_iface_atoms_light_score,0.058226460867849994,-0.11600359774679134,-0.0768132281144252
 F_Evdw,F_Voronota_iface_area,-0.023231731476870437,-0.5000369147862646,-0.38344262699770354
 F_Evdw,F_Voronota_iface_energy,-0.017294344940493752,0.37582257782090295,0.2652826635110504
 F_Evdw,F_Voronota_iface_energy_norm,-0.07824131285001917,0.0733200473034224,0.04795754529722258
 F_Evdw,F_Voronota_iface_energy_per_atom,0.009512119146097286,0.20861537586763892,0.14111110702129073
 F_Evdw,F_Voronota_iface_shelled_energy,-0.01669787318538846,0.3744472496801259,0.2645761206314555
 F_Evdw,F_Voronota_iface_shelled_energy_norm,-0.07728665527208513,0.07875307345700391,0.05169990431976064
 F_Evdw,F_Voronota_iface_shelled_energy_per_atom,0.009321243462250939,0.2095028648108728,0.14192748775373237
 F_Evdw,F_Voronota_iface_expanded_area,-0.03559836132030959,-0.395683704781551,-0.2909467775432739
 F_Evdw,F_Voronota_iface_expanded_energy,-0.019950923020101444,0.3152297458306391,0.2205774046522779
 F_Evdw,F_Voronota_iface_expanded_energy_norm,-0.09617605506415075,0.07482809787231809,0.04960465636648047
 F_Evdw,F_Voronota_iface_expanded_energy_per_atom,0.005268709466224899,0.18560810631336955,0.12520890011209998
 F_Evdw,F_Voronota_iface_expanded_shelled_energy,-0.01612241002708046,0.36463877024251234,0.2571958157149237
 F_Evdw,F_Voronota_iface_expanded_shelled_energy_norm,-0.09475184035817062,0.10794721717906586,0.07196142408029049
 F_Evdw,F_Voronota_iface_expanded_shelled_energy_per_atom,0.008865445053158005,0.2012161193086659,0.13635926546058533
 F_Evdw,F_Voronota_split_light_score,0.010904499135438792,-0.00903828195442503,-0.0058168495594505525
 F_Evdw,F_Voronota_split_dark_score,0.022248837931143805,0.01492455091304268,0.01100083746722381
 F_Evdw,F_Voronota_split_area,0.014417233601564118,-0.09769910498616402,-0.06742488716956803
 F_Evdw,F_Voronota_split_area_per_atom,-0.018570418050393996,0.018164601784466446,0.01283524516027813
 F_Evdw,F_Voronota_split_volume,0.014337415668459814,-0.09493578143613211,-0.06546044026895091
 F_Evdw,F_Voronota_split_volume_per_atom,-0.022930450161270637,0.011150880160284298,0.007647787656917774
 F_Evdw,F_Voronota_split_energy,-0.019745355284083874,0.0719450840909439,0.049516441005802714
 F_Evdw,F_Voronota_split_energy_norm,-0.0193645559023023,-0.01831971934859652,-0.012378751939622599
 F_Evdw,F_Voronota_split_energy_per_atom,-0.0169181505783339,-0.030435491136565056,-0.020577368873298224
 F_Evdw,F_Voronota_split_sas_area,0.010686048707600464,-0.11116741178205429,-0.07724794390493131
 F_Evdw,F_Voronota_split_sas_area_per_atom,-0.026592955602815573,0.02843697370775094,0.020077737864971912
 F_Evdw,F_Voronota_split_sas_energy,-0.0009626100294965862,-0.06915032880591765,-0.04651741990059666
 F_Evdw,F_Voronota_split_sas_energy_norm,-0.004423436740323057,-0.06695492376230198,-0.04519284016083626
 F_Evdw,F_Voronota_split_sas_energy_per_atom,-0.008006940199263821,-0.06760258708382873,-0.04542180575315191
 F_Evdw,F_Voronota_split_nonsas_area,0.01719956007597715,-0.08458826827455687,-0.05806396467826183
 F_Evdw,F_Voronota_split_nonsas_area_per_atom,0.040558146420101346,-0.03782958829208145,-0.026075769164516135
 F_Evdw,F_Voronota_split_nonsas_energy,-0.021111713590662128,0.09184824279237001,0.06294330813794975
 F_Evdw,F_Voronota_split_nonsas_energy_norm,0.0007684893385830937,0.03362170797740449,0.022287525746552666
 F_Evdw,F_Voronota_split_nonsas_energy_per_atom,-0.016330798389754535,0.04584810769048822,0.030737852137880602
 F_Evdw,F_Voronota_diff_glob_light_score,-0.008570541577053595,-0.19785139129926435,-0.13392895681127914
 F_Evdw,F_Voronota_diff_glob_dark_score,-0.001366846629695437,-0.20688167967739807,-0.1410238844405691
 F_Evdw,F_Voronota_diff_glob_area,0.025084345216319325,0.49581795120531125,0.37870439466593847
 F_Evdw,F_Voronota_diff_glob_area_per_atom,0.031205710002994956,0.2468263461586255,0.16717202717521173
 F_Evdw,F_Voronota_diff_glob_energy,-0.013078348101725906,0.35210829263199617,0.24909118306734082
 F_Evdw,F_Voronota_diff_glob_energy_norm,0.01486643668396918,0.24842102474270036,0.16894953827649212
 F_Evdw,F_Voronota_diff_glob_energy_per_atom,0.011447705063977638,0.21287254013548093,0.14437064426424698
 F_Evdw,F_Voronota_diff_glob_volume,0.01710326931082563,0.5195026532876411,0.4033080597627739
 F_Evdw,F_Voronota_diff_glob_volume_per_atom,0.026722603021048365,0.2522775080026203,0.17131505368680452
 F_Evdw,F_Voronota_diff_sas_area,0.0264495948016521,0.48477529538220704,0.36936954863845833
 F_Evdw,F_Voronota_diff_sas_area_per_atom,0.03230761186476436,0.24480489875693637,0.16568966006414887
 F_Evdw,F_Voronota_diff_sas_energy,-0.0062474258162710265,0.3172328732879652,0.22340593283164745
 F_Evdw,F_Voronota_diff_sas_energy_norm,0.010190986007653032,0.2352103606933515,0.16016889864822878
 F_Evdw,F_Voronota_diff_sas_energy_per_atom,0.012974313079407957,0.21038240168764882,0.14284972164010978
 F_Evdw,F_Voronota_diff_nonsas_area,-0.02844402128217008,-0.45791147358813367,-0.34511054915880335
 F_Evdw,F_Voronota_diff_nonsas_area_per_atom,-0.03408282842959809,-0.2400503450813542,-0.16254007132863732
 F_Evdw,F_Voronota_diff_nonsas_energy,-0.02307763162010373,0.3451844767485013,0.2416078106290873
 F_Evdw,F_Voronota_diff_nonsas_energy_norm,-0.014482911786676793,0.05102749989609774,0.03389905496532177
 F_Evdw,F_Voronota_diff_nonsas_energy_per_atom,0.008108855747795591,0.1915618546300721,0.12951578403338107
 F_Evdw,F_I-sc,0.013338326850352522,0.530692784544369,0.3867359999241915
 F_Evdw,F_dG-cross/dSASAx100,-0.013746268280462286,0.16722129980036401,0.11169066102008435
 F_Evdw,F_dG-separated/dSASAx100,0.06408772660003403,0.20219442322449632,0.1354361189927039
 F_Evdw,F_dSASA-polar,-0.02285290340988758,-0.3572203100051189,-0.2563091372262856
 F_Evdw,F_fa-dun,-0.008648824668075624,-0.033355175087280635,-0.02325870138120454
 F_Evdw,F_fa-intra-rep,-0.0036912893331176324,-0.03554876598769698,-0.025480884579273017
 F_Evdw,F_fa-intra-sol-xover4,0.009293217903631303,-0.08163155857867384,-0.056591059392302696
 F_Evdw,F_sc-value,0.021832070049580852,-0.20113807164255104,-0.1351502126294657
 F_Eelec, F_bsa,-0.04986540193655118,-0.4139159812775888,-0.2856312319290064
 F_Eelec, F_Edesolv,-0.09044541746263254,-0.13218259222888967,-0.09052211031099769
 F_Eelec,F_CP_BFKV,0.18156613014535825,0.08841667433181884,0.0589491198092118
 F_Eelec,F_CP_BL,0.39358884414872136,0.30122316146834327,0.20523118103627505
 F_Eelec,F_CP_BT,0.26989005990610243,0.16632765286204376,0.11192273524288217
 F_Eelec,F_CP_GKS,0.43874332684654294,0.368093586924398,0.2525807944692732
 F_Eelec,F_CP_HLPL,0.3751484577153935,0.26321322642106704,0.17875022622002715
 F_Eelec,F_CP_MJPL,0.3990366614294498,0.279329759341357,0.1907544668693726
 F_Eelec,F_CP_MJ3h,0.11531503883625593,-0.004901239077126586,-0.0034170320870028233
 F_Eelec,F_CP_MJ2h,0.3389295627798846,0.19907175412666972,0.13474124786442898
 F_Eelec,F_CP_MJ1,-0.41139679594315637,-0.28532817587504905,-0.1939425470486212
 F_Eelec,F_CP_MJ2,0.4032461445408568,0.32655469545121757,0.22287149640324547
 F_Eelec,F_CP_MSBM,0.04131041952133371,0.07527203669863534,0.05021825695213245
 F_Eelec,F_CP_MS,0.3712790763554617,0.3030570039720614,0.2058928656597037
 F_Eelec,F_CP_Qa,-0.21312242668648082,-0.2091247793974181,-0.142370387729028
 F_Eelec,F_CP_Qm,-0.06394387459771106,-0.0694750999003018,-0.04693539482636329
 F_Eelec,F_CP_Qp,0.38104602923796976,0.27215040612232005,0.18606912235054102
 F_Eelec,F_CP_RO,-0.4171785781469023,-0.3946458181480727,-0.27567305287321126
 F_Eelec,F_CP_SKOb,0.06195103565254684,0.0006562116856194172,0.00025245407600745824
 F_Eelec,F_CP_SKOa,-0.029518735793843686,-0.05884775060053084,-0.039201527005973874
 F_Eelec,F_CP_SJKG,-0.07122602111150954,-0.10442818200442198,-0.07051189536385999
 F_Eelec,F_CP_TD,0.1935731111204518,0.06928950743249358,0.04625034626092339
 F_Eelec,F_CP_TEl,0.0980613609326394,0.001377485806327005,0.000983117512179329
 F_Eelec,F_CP_TEs,0.15794251889704564,0.05934085187471986,0.0395022539538137
 F_Eelec,F_CP_TS,0.3933482676741291,0.2600625047876465,0.176569221078885
 F_Eelec,F_CP_VD,0.30683981392701287,0.22243600276066797,0.15072110292230823
 F_Eelec,F_CP_SKOIP,0.12835988955675995,-0.0015819795983624202,-0.0020702303683983866
 F_Eelec,F_AP_DCOMPLEX,0.3851217042636471,0.2551303328453799,0.1733028670124932
 F_Eelec,F_AP_dDFIRE,0.28399566337202486,0.19083129379231747,0.1293769479096688
 F_Eelec,F_AP_DFIRE2,0.3806205852350225,0.29712536178520227,0.20205001126275263
 F_Eelec,F_CP_RMFCEN1,0.40560997309551516,0.2875513747513608,0.19612960860640863
 F_Eelec,F_CP_RMFCEN2,0.4065823482110904,0.2885404099158441,0.19568389245048368
 F_Eelec,F_CP_RMFCA,0.3866074355359037,0.2571235188187148,0.17445530153041264
 F_Eelec,F_CP_TB,0.3011972182259459,0.17367149868854453,0.11732595085367997
 F_Eelec,F_CP_TSC,0.36668275478681134,0.25802044939213203,0.1752335283984954
 F_Eelec,F_AP_T1,0.3933035478647932,0.24538073261801333,0.16652874996203487
 F_Eelec,F_AP_T2,0.4081090638790642,0.2848495145742321,0.19410408862789477
 F_Eelec,F_AP_DOPE,0.43332278507250993,0.31991808667626515,0.21783844524275972
 F_Eelec,F_AP_DOPE_HR,0.2891776471812074,0.1857434952392289,0.12583688128314316
 F_Eelec,F_AP_ACE,-0.04848449490834759,-0.18293002417635967,-0.12558433508268446
 F_Eelec,F_INSIDE,0.04275646705187769,0.08278502101711574,0.055013943581380814
 F_Eelec,F_HBOND,0.5785345410219895,0.4996554508532318,0.34836100239544787
 F_Eelec,F_PI_PI,0.03385081276135358,0.01360101661713712,0.010004017704422531
 F_Eelec,F_CAT_PI,0.15855335500628603,0.13449395609599052,0.10517457586758489
 F_Eelec,F_ALIPH,0.14510817459807734,0.04598758282860613,0.03232148738116776
 F_Eelec,F_ZRANK,0.575088187865751,0.47589194213750635,0.331415678641623
 F_Eelec,F_ZRANK2,0.33048952630620065,0.3518093438485348,0.24286487980111598
 F_Eelec,F_ROT_S,0.22213570531957372,0.20405913009990473,0.13881996996319484
 F_Eelec,F_TRANS_S,0.17508164134962637,0.18363171304860237,0.12415143999639197
 F_Eelec,F_NIPacking,0.3141754323996664,0.3903364890342214,0.26878785024390994
 F_Eelec,F_NSC,0.32495613269061124,0.3799895746917221,0.26073289955757384
 F_Eelec,F_FA_ATR,0.4848087746465948,0.3763029968834482,0.25816140061558607
 F_Eelec,F_FA_REP,-0.02689864023001303,-0.09690313964302286,-0.06613013517290792
 F_Eelec,F_LK_SOLV,-0.5520634083527769,-0.47653272005467107,-0.33391827322884815
 F_Eelec,F_FA_PP,0.6013942577852014,0.5400087456837551,0.38119726980157237
 F_Eelec,F_CG_VDW,0.016744631106335204,-0.0022106491520299757,-0.0018651993413765287
 F_Eelec,F_CG_PP,0.4061564081185988,0.3539756048101751,0.24219036688047377
 F_Eelec,F_CG_ENV,-0.0752212842609317,-0.15534008870522467,-0.10658345092696749
 F_Eelec,F_CG_BETA,0.3159756822409153,0.234416084163748,0.1579019121559784
 F_Eelec,F_HBOND2,0.5244417159078432,0.4794994195675602,0.32953984452981705
 F_Eelec,F_AA_PROP,0.11729796476807637,0.11811583574067402,0.07938263517769814
 F_Eelec,F_ROSETTADOCK,0.037503267416275535,0.1799471446896048,0.12332238968660261
 F_Eelec,F_NHB,-0.5425203280470787,-0.4877324278730825,-0.3449531200322
 F_Eelec,F_ELE,0.6921613112385061,0.6797555087084763,0.4981806874875052
 F_Eelec,F_DESOLV,-0.15954964929938248,-0.19680221396838163,-0.13493653285661317
 F_Eelec,F_VDW,0.49260276214385457,0.39734320138639667,0.27283368094401744
 F_Eelec,F_PYDOCK_TOT,0.2887998760399664,0.16903289791033255,0.11453493898517655
 F_Eelec,F_ODA,0.04403174482935116,-0.05943409997808191,-0.04121209084491787
 F_Eelec,F_PROPNSTS,-0.07666066842971242,-0.03178844224343611,-0.021115863140176796
 F_Eelec,F_SIPPER,-0.06543206400843642,0.0011545455125786545,0.0013499393561776172
 F_Eelec,F_AP_OPUS_PSP,0.4289662283911711,0.29864976189197145,0.2031875460302078
 F_Eelec,F_AP_GEOMETRIC,0.4667518436080951,0.369227997179528,0.2528570812932195
 F_Eelec,F_AP_DARS,0.04420374928963105,-0.06267162167717161,-0.04289023299913838
